% Model:              three_layers.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 12 2022, 17:26
% Dimension:          2
% Nodes:              2889
% Expressions:        1
% Description:        表面
% R                       Z                        Color
0.001737220554170997      3.0412451056650955E-4    1170.5608687624017
0.0017914803694473317     2.5696457880903617E-4    1058.7362332941914
0.0018457401847236656     2.0980464705156257E-4    944.7452151656297
0.0018999999999999996     1.6264471529408903E-4    869.5414567140383
0.0017914803694473313     3.382869364560806E-4     1061.8634608610723
0.0018457401847236656     2.9112700469860714E-4    943.536737522715
0.0018999999999999993     2.4396707294113354E-4    837.2837191979326
0.0018457401847236658     3.724493623456517E-4     951.9404002544275
0.0019                    3.2528943058817816E-4    828.4833419830125
0.0018999999999999998     4.0661178823522267E-4    833.3989221944298
0.0018999999999999998     5.052894305881782E-4     769.0372106796774
0.0018999999999999996     6.039670729411336E-4     727.7446515034926
0.0018999999999999993     7.02644715294089E-4      694.6790629437863
0.0019000000000000002     8.013223576470447E-4     670.8180486874935
0.0019                    9.000000000000001E-4     695.1773872721692
0.001822672391275277      4.3143646440852584E-4    890.3095759089576
0.001822672391275277      5.301141067614814E-4     850.953107112938
0.0018226723912752765     6.287917491144368E-4     822.0849596473095
0.0018226723912752765     7.274693914673922E-4     800.6829340227786
0.0018226723912752774     8.26147033820348E-4      814.7055352398041
0.001745344782550553      4.5626114058182896E-4    973.1576027593
0.0017453447825505539     5.549387829347847E-4     949.4135190382235
0.0017453447825505535     6.5361642528774E-4       931.1678393592184
0.001745344782550553      7.522940676406953E-4     934.8048345792763
0.00166801717382583       4.81085816755132E-4      1072.85455270986
0.0016680171738258302     5.797634591080877E-4     1060.3450456708695
0.0016680171738258298     6.78441101461043E-4      1053.718781932852
0.0015906895651011071     5.059104929284353E-4     1185.8092524226104
0.0015906895651011071     6.045881352813908E-4     1170.522078703189
0.0015133619563763836     5.307351691017384E-4     1294.1189057244271
0.0014676022770178099     6.045881352813908E-4     1284.3927069985662
0.0015449298857425331     6.784411014610431E-4     1169.281284047029
0.0016222574944672566     7.522940676406955E-4     1062.1514956145784
0.0016995851031919797     8.261470338203477E-4     952.9745995429644
0.0017769127119167034     9.000000000000002E-4     842.4334567845398
0.001421842597659236      6.784411014610429E-4     1297.46942633128
0.00149917020638396       7.522940676406957E-4     1189.488086407734
0.001576497815108683      8.261470338203478E-4     1080.2392546434091
0.001653825423833406      9.000000000000001E-4     969.5618064085086
0.0013760829183006623     7.522940676406953E-4     1318.4360834921895
0.001453410527025386      8.26147033820348E-4      1219.915880252327
0.0015307381357501093     9.000000000000002E-4     1109.6563266180024
0.0013303232389420892     8.26147033820348E-4      1346.4596643530335
0.0014076508476668125     9.000000000000004E-4     1259.383288069544
3.0784984356850944E-4     5.50141785468771E-4      5764.768573584794
2.4627987485480754E-4     6.201134283750168E-4     5284.501584633261
1.8470990614110561E-4     6.900850712812625E-4     4701.726727460624
1.2313993742740374E-4     7.600567141875083E-4     4134.888442620242
